SampleID	cluster	bodymass	host_scientific_name	digestive_habitat_type	diet	surrounding_habitat	host_order	host_kingdom	host_phylum	host_class	host_family	host_genus	collection_timestamp	country	elevation_m	microbial_habitat_type	internal_habitat_type	exterl_habitat_type	additional_microbial_habitat_info	lifestage	captive_wild	sampling_month	trophic_diet	preservation_method	extraction_method	biogeo_realm	PD_whole_tree	chao1	shannon	simpson	observed_otus	host_phylogeny_nDMSproxy	latitiude	longitude	Site_ID	Bio1_2_5min	Bio2_2_5min	Bio3_2_5min	Bio4_2_5min	Bio5_2_5min	Bio6_2_5min	Bio7_2_5min	Bio8_2_5min	Bio9_2_5min	Bio10_2_5min	Bio11_2_5min	Bio12_2_5min	Bio13_2_5min	Bio14_2_5min	Bio15_2_5min	Bio16_2_5min	Bio17_2_5min	Bio18_2_5min	Bio19_2_5min	Vegetation_density	terrain_complexity	NDVI_Modis_1_mar.2018	Immune_Complexity_Ordinal	Immune_Complexity_Binary
#q2:types	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	categorical
NASA.51615	2		astraptes samson	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	hesperiidae	astraptes		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	18.30218	104.8	3.565922813	0.82736	67	0.596	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
AUPO.52015	2		automeris postalbida	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	automeris		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	20.68513	114	4.555790853	0.897468	89	0.597	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
BUQU.51615	2		bungalotis quadratum	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	hesperiidae	bungalotis		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	17.5087	53	5.076199997	0.961848	52	0.596	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
CAAT.52415	3		caligo atreus	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	nymphalidae	caligo		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	15.69345	61.76923077	1.624944486	0.347716	50	0.596	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
CACA.52815	2		caligo atreus	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	nymphalidae	caligo		costa rica	285	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	19.29045	88.5	3.848950226	0.857742	71	0.597	11.03226	-85.52776	57	24.76655655	7.88839085	78.12042619	70.26792217	29.80417397	19.70649284	10.09768113	24.63751709	25.1874341	25.74280941	23.93960276	1983.71613	335.9798911	6.453666918	74.0508339	888.7989925	50.19588562	246.3745338	335.1828155	0	30348	166	0	Innate
CAPH.6515	2		catonephele numilia	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	nymphalidae	catonephele		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	11.34871	27.25	2.378363084	0.699914	22	0.596	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
NOTO.61215	2		cecrita probadhj04	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	notodontidae	cecrita		costa rica	507	internal	digestive-associated		none		wild		1	ethanol	DNeasy Powersoil	neotropic	26.494	132.0769231	5.616572132	0.966264	103	0.597	10.99637	-85.40195	57	24.00046869	7.985067265	79.1294658	67.05606146	28.97686018	18.88574966	10.09111053	23.67403085	24.42063031	24.87336866	23.18280143	3044.03742	368.6034094	38.69120627	44.24644803	1065.610339	260.3383631	314.5668139	904.5755618	67	49339.39844	224	0	Innate
CL.SM.16.F	3		citheronia lobesis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	citheronia		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	12.20601	19	3.518572612	0.890038	19	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
CL.SM.27.F	1		citheronia lobesis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	citheronia		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	17.76537	40.2	3.590429635	0.82663	40	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
CL.SM.28.F	4		citheronia lobesis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	citheronia		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	15.13987	45	4.906339192	0.955678	45	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
CL.SM.13.H	2		citheronia lobesis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	citheronia		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	15.53811	30	3.636095037	0.868622	30	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
CL.SM.13.F	3		citheronia lobesis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	citheronia		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	15.70438	39	4.362254061	0.92374	39	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
CL.SM.25.F	2		citheronia lobesis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	citheronia		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	13.66988	28	4.173677125	0.921962	27	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
COPA.6515	2		copaxa rufinans	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	copaxa		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	28.62232	83.39130435	4.874106205	0.940626	80	0.597	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
DIFE.62515	4		diphthera festiva	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	nolidae	diphthera		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	13.54572	38.5	3.258145466	0.757536	37	0.596	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
DYSC.52415	3		dysschema viuda	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	erebidae	dysschema		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	14.43358	65.33333333	0.954200834	0.18951	42	0.596	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
EI.SM.5.M	2		eacles imperialis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	eacles		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	18.59491	53.66666667	4.589118177	0.924242	52	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
EI.CV.8.H	1		eacles imperialis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	eacles		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	13.12261	19	3.360352206	0.875878	19	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
EI.SM.14.H	4		eacles imperialis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	eacles		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	16.92685	38.25	3.611960627	0.82708	38	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
EI.SM.14.M	4		eacles imperialis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	eacles		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	16.27722	42.66666667	3.72432776	0.85376	41	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
EI.SM.10.F	3		eacles imperialis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	eacles		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	15.38555	32	4.261717428	0.927738	32	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
EI.SM.4.H	2		eacles imperialis	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	eacles		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	22.14264	75.875	4.738147165	0.90152	69	0.597	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
EPAR.51615	2		epargyreus sp	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	hesperiidae	epargyreus		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	16.64721	78	4.450457795	0.927062	58	0.596	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
EUPO.61715	2		euscirrhopterus poeyi	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	noctuidae	euscirrhopterus		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	21.84395	106.4375	5.10788626	0.945674	92	0.596	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
EUFU.61915	3		eutelia furcata	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	noctuidae	eutelia		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	12.90546	14.5	3.108069473	0.868104	14	0.596	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
GONO.62415	2		gonodonta sp	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	erebidae	gonodonta		costa rica	289	internal	digestive-associated		none		wild		1	ethanol	DNeasy Powersoil	neotropic	12.34203	18	3.62583274	0.901232	18	0.596	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
NOTO.52615	2		hemiceras nigrescens	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	notodontidae	hemiceras		costa rica	285	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	11.23537	15	2.919548587	0.816656	15	0.597	11.03226	-85.52776	57	24.76655655	7.88839085	78.12042619	70.26792217	29.80417397	19.70649284	10.09768113	24.63751709	25.1874341	25.74280941	23.93960276	1983.71613	335.9798911	6.453666918	74.0508339	888.7989925	50.19588562	246.3745338	335.1828155	0	30348	166	0	Innate
HYCO.52015	2		hylesia continua	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	saturniidae	hylesia		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	26.00149	107.0666667	3.290741546	0.677932	80	0.597	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
ARCT.62315	2		hypercompe icasia	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	arctiidae	hypercompe		costa rica	289	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	15.72696	37.5	4.473372188	0.93785	36	0.596	10.8385	-85.6219	54	26.06514296	8.074940659	77.47742225	76.64079646	31.45849542	21.03620055	10.42229487	25.66913531	26.1726227	27.19997127	25.28321075	1703.870912	341.1736	1.9256	91.73590345	861.6761184	10.3904512	249.1221792	432.4911488	15	3148.540039	145	0	Innate
MEES.6515	2		melese espinoza01	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	arctiidae	melese		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	11.90492	24.5	3.218775443	0.80879	24	0.596	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
EREB1.6215	3		melese espinoza01	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	arctiidae	melese		costa rica	507	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	28.85363	161	4.888904519	0.926176	104	0.596	10.99637	-85.40195	57	24.00046869	7.985067265	79.1294658	67.05606146	28.97686018	18.88574966	10.09111053	23.67403085	24.42063031	24.87336866	23.18280143	3044.03742	368.6034094	38.69120627	44.24644803	1065.610339	260.3383631	314.5668139	904.5755618	67	49339.39844	224	0	Innate
MEMP.61215	2		memphis proserpina	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	nymphalidae	memphis		costa rica	507	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	29.57378	206	6.001289785	0.970164	155	0.596	10.99637	-85.40195	57	24.00046869	7.985067265	79.1294658	67.05606146	28.97686018	18.88574966	10.09111053	23.67403085	24.42063031	24.87336866	23.18280143	3044.03742	368.6034094	38.69120627	44.24644803	1065.610339	260.3383631	314.5668139	904.5755618	67	49339.39844	224	0	Innate
MOAM.51615	3		morpho amathonte	fecal	herbivore	terrestrial	lepidoptera	animalia	arthropoda	insecta	nymphalidae	morpho		costa rica	607	internal	digestive-associated		none	larvae	wild		1	ethanol	DNeasy Powersoil	neotropic	15.81421	42	3.380569227	0.809044	40	0.597	10.88001	-85.38889	55	21.49601217	8.035508845	78.55577704	70.64352241	26.50052814	16.27146494	10.2290632	21.24060933	21.88159504	22.38902514	20.63404898	2880.855322	384.5440353	36.17439695	50.25012507	1075.813453	197.2221544	309.0645347	770.797624	0	47072.39844	233	0	Innate
